beneficiary_id,district,name,land_area_ha,primary_crop,income_category,aadhaar_verified,status,fund_amount_inr,enrollment_month,anomaly_flag
UK005367,Udham Singh Nagar,Farmer_5367,1.6,Apple,3,1,Verified,13600,2024-09,0
UK005368,Udham Singh Nagar,Farmer_5368,1.54,Lentil,3,1,Verified,14600,2024-10,0
UK005369,Udham Singh Nagar,Farmer_5369,0.94,Potato,3,1,Verified,10400,2024-10,0
UK005370,Udham Singh Nagar,Farmer_5370,1.27,Lentil,3,1,Verified,13400,2024-05,0
UK005371,Udham Singh Nagar,Farmer_5371,1.52,Apple,3,1,Verified,12300,2024-10,0
UK005372,Udham Singh Nagar,Farmer_5372,1.0,Wheat,3,1,Verified,11300,2024-11,0
UK005373,Udham Singh Nagar,Farmer_5373,1.44,Apple,3,1,Verified,13700,2024-12,0
UK005374,Udham Singh Nagar,Farmer_5374,1.34,Apple,3,1,Verified,13100,2024-10,0
UK005375,Udham Singh Nagar,Farmer_5375,1.44,Mustard,3,1,Verified,11200,2024-10,0
UK005376,Udham Singh Nagar,Farmer_5376,1.38,Wheat,3,0,Pending,11300,2024-04,0
UK005377,Udham Singh Nagar,Farmer_5377,1.31,Wheat,3,1,Verified,13000,2024-07,0
UK005378,Udham Singh Nagar,Farmer_5378,0.89,Rice,3,1,Verified,11400,2024-12,0
UK005379,Udham Singh Nagar,Farmer_5379,1.46,Rice,3,1,Verified,14800,2024-10,0
UK005380,Udham Singh Nagar,Farmer_5380,0.79,Rice,3,1,Verified,12300,2024-10,0
UK005381,Udham Singh Nagar,Farmer_5381,1.07,Apple,3,1,Verified,13300,2024-10,0
UK005382,Udham Singh Nagar,Farmer_5382,1.25,Apple,3,1,Verified,13000,2024-04,0
UK005383,Udham Singh Nagar,Farmer_5383,1.72,Maize,3,1,Verified,13900,2024-10,0
UK005384,Udham Singh Nagar,Farmer_5384,1.28,Wheat,3,1,Verified,14200,2024-11,0
UK005385,Udham Singh Nagar,Farmer_5385,1.31,Rice,3,1,Verified,12400,2024-08,0
UK005386,Udham Singh Nagar,Farmer_5386,1.31,Soybean,3,1,Verified,12000,2024-07,0
UK005387,Udham Singh Nagar,Farmer_5387,1.13,Wheat,3,1,Verified,11000,2024-12,0
UK005388,Udham Singh Nagar,Farmer_5388,1.34,Soybean,3,1,Verified,13700,2024-12,0
UK005389,Udham Singh Nagar,Farmer_5389,1.54,Potato,3,1,Verified,15300,2024-09,0
UK005390,Udham Singh Nagar,Farmer_5390,1.28,Mustard,3,1,Verified,12300,2024-10,0
UK005391,Udham Singh Nagar,Farmer_5391,1.15,Wheat,3,1,Verified,11600,2024-10,0
UK005392,Udham Singh Nagar,Farmer_5392,1.43,Lentil,3,1,Verified,12500,2024-11,0
UK005393,Udham Singh Nagar,Farmer_5393,1.15,Rice,3,1,Verified,11800,2024-05,0
UK005394,Udham Singh Nagar,Farmer_5394,1.55,Wheat,3,1,Verified,14100,2024-09,0
UK005395,Udham Singh Nagar,Farmer_5395,1.37,Potato,3,1,Verified,14400,2024-07,0
UK005396,Udham Singh Nagar,Farmer_5396,1.15,Wheat,3,1,Verified,11000,2024-11,0
UK005397,Udham Singh Nagar,Farmer_5397,1.36,Apple,3,0,Pending,14000,2024-12,0
UK005398,Udham Singh Nagar,Farmer_5398,1.31,Mustard,3,1,Verified,13600,2024-07,0
UK005399,Udham Singh Nagar,Farmer_5399,1.12,Mustard,3,1,Verified,11500,2024-05,0
UK005400,Udham Singh Nagar,Farmer_5400,1.32,Soybean,3,1,Verified,13000,2024-05,0
UK005401,Udham Singh Nagar,Farmer_5401,1.09,Soybean,3,1,Verified,10100,2024-06,0
UK005402,Udham Singh Nagar,Farmer_5402,1.42,Potato,3,1,Verified,11600,2024-04,0
UK005403,Udham Singh Nagar,Farmer_5403,1.39,Wheat,3,1,Verified,14800,2024-04,0
UK005404,Udham Singh Nagar,Farmer_5404,1.09,Wheat,3,1,Verified,13600,2024-12,0
UK005405,Udham Singh Nagar,Farmer_5405,1.13,Mustard,3,1,Verified,11600,2024-11,0
UK005406,Udham Singh Nagar,Farmer_5406,1.01,Soybean,3,1,Verified,10900,2024-06,0
UK005407,Udham Singh Nagar,Farmer_5407,1.34,Potato,3,1,Verified,12800,2024-07,0
UK005408,Udham Singh Nagar,Farmer_5408,1.46,Wheat,3,1,Verified,11300,2024-04,0
UK005409,Udham Singh Nagar,Farmer_5409,1.32,Potato,3,1,Verified,14500,2024-07,0
UK005410,Udham Singh Nagar,Farmer_5410,1.44,Potato,3,1,Verified,12800,2024-05,0
UK005411,Udham Singh Nagar,Farmer_5411,1.55,Potato,3,1,Verified,14500,2024-10,0
UK005412,Udham Singh Nagar,Farmer_5412,1.24,Soybean,3,1,Verified,11800,2024-07,0
UK005413,Udham Singh Nagar,Farmer_5413,1.34,Apple,3,1,Verified,12500,2024-06,0
UK005414,Udham Singh Nagar,Farmer_5414,1.16,Lentil,3,1,Verified,10300,2024-04,0
UK005415,Udham Singh Nagar,Farmer_5415,1.47,Potato,3,1,Verified,12600,2024-04,0
UK005416,Udham Singh Nagar,Farmer_5416,1.34,Soybean,3,1,Verified,11500,2024-05,0
UK005417,Udham Singh Nagar,Farmer_5417,1.08,Wheat,3,1,Verified,10400,2024-08,0
UK005418,Udham Singh Nagar,Farmer_5418,1.54,Maize,3,1,Verified,14900,2024-12,0
UK005419,Udham Singh Nagar,Farmer_5419,1.53,Wheat,3,1,Verified,14600,2024-12,0
UK005420,Udham Singh Nagar,Farmer_5420,1.41,Mustard,3,1,Verified,12900,2024-06,0
UK005421,Udham Singh Nagar,Farmer_5421,1.34,Wheat,3,1,Verified,12200,2024-12,0
UK005422,Udham Singh Nagar,Farmer_5422,1.01,Rice,3,1,Verified,10300,2024-09,0
UK005423,Udham Singh Nagar,Farmer_5423,1.16,Potato,3,1,Verified,11300,2024-08,0
UK005424,Udham Singh Nagar,Farmer_5424,1.58,Maize,3,1,Verified,14300,2024-08,0
UK005425,Udham Singh Nagar,Farmer_5425,0.84,Mustard,3,1,Verified,10100,2024-05,0
UK005426,Udham Singh Nagar,Farmer_5426,1.19,Soybean,3,1,Verified,11400,2024-05,0
UK005427,Udham Singh Nagar,Farmer_5427,1.75,Rice,3,1,Verified,12100,2024-12,0
UK005428,Udham Singh Nagar,Farmer_5428,1.13,Lentil,3,1,Verified,13500,2024-05,0
UK005429,Udham Singh Nagar,Farmer_5429,1.15,Lentil,3,1,Verified,11600,2024-04,0
UK005430,Udham Singh Nagar,Farmer_5430,1.18,Soybean,3,1,Verified,13500,2024-05,0
UK005431,Udham Singh Nagar,Farmer_5431,1.28,Maize,3,1,Verified,13800,2024-09,0
UK005432,Udham Singh Nagar,Farmer_5432,0.83,Maize,3,1,Verified,11600,2024-08,0
UK005433,Udham Singh Nagar,Farmer_5433,0.89,Potato,3,1,Verified,12700,2024-05,0
UK005434,Udham Singh Nagar,Farmer_5434,1.16,Rice,3,1,Verified,10600,2024-08,0
UK005435,Udham Singh Nagar,Farmer_5435,1.18,Rice,3,1,Verified,10300,2024-08,0
UK005436,Udham Singh Nagar,Farmer_5436,1.29,Rice,3,0,Rejected,11200,2024-07,0
UK005437,Udham Singh Nagar,Farmer_5437,0.99,Wheat,3,1,Verified,10800,2024-08,0
UK005438,Udham Singh Nagar,Farmer_5438,1.41,Apple,3,1,Verified,11000,2024-10,0
UK005439,Udham Singh Nagar,Farmer_5439,1.42,Lentil,3,1,Verified,11400,2024-11,0
UK005440,Udham Singh Nagar,Farmer_5440,0.86,Soybean,3,1,Verified,10100,2024-12,0
UK005441,Udham Singh Nagar,Farmer_5441,1.66,Apple,3,1,Verified,12900,2024-10,0
UK005442,Udham Singh Nagar,Farmer_5442,1.58,Maize,3,1,Verified,12800,2024-11,0
UK005443,Udham Singh Nagar,Farmer_5443,0.94,Soybean,3,0,Rejected,9700,2024-08,0
UK005444,Udham Singh Nagar,Farmer_5444,1.04,Soybean,3,1,Verified,10800,2024-08,0
UK005445,Udham Singh Nagar,Farmer_5445,0.8,Soybean,3,1,Verified,11100,2024-04,0
UK005446,Udham Singh Nagar,Farmer_5446,0.87,Rice,3,1,Verified,10700,2024-07,0
UK005447,Udham Singh Nagar,Farmer_5447,1.22,Lentil,3,1,Pending,10700,2024-08,0
UK005448,Udham Singh Nagar,Farmer_5448,1.23,Maize,3,1,Verified,13300,2024-10,0
UK005449,Udham Singh Nagar,Farmer_5449,1.31,Wheat,3,1,Verified,12500,2024-09,0
UK005450,Udham Singh Nagar,Farmer_5450,1.39,Mustard,3,0,Pending,13600,2024-05,0
UK005451,Udham Singh Nagar,Farmer_5451,1.05,Apple,3,1,Verified,11300,2024-08,0
UK005452,Udham Singh Nagar,Farmer_5452,1.25,Apple,3,1,Verified,12000,2024-07,0
UK005453,Udham Singh Nagar,Farmer_5453,1.28,Soybean,3,1,Verified,14200,2024-08,0
UK005454,Udham Singh Nagar,Farmer_5454,1.39,Potato,3,1,Verified,12400,2024-12,0
UK005455,Udham Singh Nagar,Farmer_5455,1.04,Potato,3,1,Verified,10800,2024-12,0
UK005456,Udham Singh Nagar,Farmer_5456,1.15,Wheat,3,1,Verified,11700,2024-07,0
UK005457,Udham Singh Nagar,Farmer_5457,1.86,Soybean,3,1,Verified,12400,2024-11,0
UK005458,Udham Singh Nagar,Farmer_5458,1.26,Soybean,3,1,Verified,13000,2024-07,0
UK005459,Udham Singh Nagar,Farmer_5459,1.58,Mustard,3,1,Verified,13300,2024-04,0
UK005460,Udham Singh Nagar,Farmer_5460,1.12,Rice,3,1,Verified,10500,2024-11,0
UK005461,Udham Singh Nagar,Farmer_5461,1.23,Wheat,3,1,Verified,12700,2024-08,0
UK005462,Udham Singh Nagar,Farmer_5462,1.34,Rice,3,1,Verified,11900,2024-08,0
UK005463,Udham Singh Nagar,Farmer_5463,1.53,Lentil,3,1,Verified,12500,2024-11,0
UK005464,Udham Singh Nagar,Farmer_5464,1.26,Potato,3,1,Verified,14200,2024-10,0
UK005465,Udham Singh Nagar,Farmer_5465,1.2,Rice,3,0,Pending,13200,2024-11,0
UK005466,Udham Singh Nagar,Farmer_5466,1.41,Mustard,3,1,Verified,11900,2024-09,0
UK005467,Udham Singh Nagar,Farmer_5467,1.38,Maize,3,1,Verified,13300,2024-10,0
UK005468,Udham Singh Nagar,Farmer_5468,1.27,Mustard,3,0,Rejected,13300,2024-10,0
UK005469,Udham Singh Nagar,Farmer_5469,1.03,Soybean,3,1,Pending,10200,2024-07,0
UK005470,Udham Singh Nagar,Farmer_5470,1.06,Potato,3,0,Pending,12400,2024-10,0
UK005471,Udham Singh Nagar,Farmer_5471,1.27,Mustard,3,1,Verified,13600,2024-12,0
UK005472,Udham Singh Nagar,Farmer_5472,1.16,Lentil,3,1,Verified,13800,2024-09,0
UK005473,Udham Singh Nagar,Farmer_5473,0.94,Lentil,3,1,Verified,11100,2024-12,0
UK005474,Udham Singh Nagar,Farmer_5474,0.95,Rice,3,1,Verified,10600,2024-07,0
UK005475,Udham Singh Nagar,Farmer_5475,1.6,Lentil,3,1,Verified,15400,2024-11,0
UK005476,Udham Singh Nagar,Farmer_5476,1.6,Apple,3,1,Verified,13800,2024-09,0
UK005477,Udham Singh Nagar,Farmer_5477,1.63,Soybean,3,1,Verified,12100,2024-06,0
UK005478,Udham Singh Nagar,Farmer_5478,0.97,Lentil,3,1,Verified,10800,2024-06,0
UK005479,Udham Singh Nagar,Farmer_5479,1.42,Mustard,3,1,Verified,13900,2024-09,0
UK005480,Udham Singh Nagar,Farmer_5480,1.0,Lentil,3,1,Verified,12600,2024-07,0
UK005481,Udham Singh Nagar,Farmer_5481,1.26,Potato,3,1,Verified,11900,2024-09,0
UK005482,Udham Singh Nagar,Farmer_5482,1.27,Mustard,3,1,Verified,11500,2024-07,0
UK005483,Udham Singh Nagar,Farmer_5483,1.06,Lentil,3,1,Verified,13300,2024-10,0
UK005484,Udham Singh Nagar,Farmer_5484,0.63,Maize,3,1,Verified,9700,2024-09,0
UK005485,Udham Singh Nagar,Farmer_5485,1.35,Wheat,3,1,Verified,12300,2024-06,0
UK005486,Udham Singh Nagar,Farmer_5486,1.23,Wheat,3,1,Verified,13400,2024-05,0
UK005487,Udham Singh Nagar,Farmer_5487,1.63,Wheat,3,1,Verified,15000,2024-05,0
UK005488,Udham Singh Nagar,Farmer_5488,1.58,Lentil,3,1,Verified,14900,2024-05,0
UK005489,Udham Singh Nagar,Farmer_5489,0.89,Rice,3,1,Verified,12600,2024-06,0
UK005490,Udham Singh Nagar,Farmer_5490,1.13,Wheat,3,1,Verified,12600,2024-04,0
UK005491,Udham Singh Nagar,Farmer_5491,1.57,Potato,3,1,Verified,14800,2024-10,0
UK005492,Udham Singh Nagar,Farmer_5492,1.63,Lentil,3,1,Verified,12200,2024-11,0
UK005493,Udham Singh Nagar,Farmer_5493,1.32,Potato,3,1,Verified,11200,2024-12,0
UK005494,Udham Singh Nagar,Farmer_5494,1.39,Soybean,3,1,Verified,13400,2024-07,0
UK005495,Udham Singh Nagar,Farmer_5495,1.49,Apple,3,1,Verified,11500,2024-10,0
UK005496,Udham Singh Nagar,Farmer_5496,1.16,Rice,3,1,Verified,12200,2024-12,0
UK005497,Udham Singh Nagar,Farmer_5497,1.47,Rice,3,1,Verified,14000,2024-12,0
UK005498,Udham Singh Nagar,Farmer_5498,1.32,Potato,3,1,Verified,12500,2024-05,0
UK005499,Udham Singh Nagar,Farmer_5499,0.83,Mustard,3,1,Verified,9800,2024-04,0
UK005500,Udham Singh Nagar,Farmer_5500,0.81,Rice,3,1,Verified,11200,2024-10,0
UK005501,Udham Singh Nagar,Farmer_5501,1.51,Rice,3,1,Verified,14700,2024-10,0
UK005502,Udham Singh Nagar,Farmer_5502,1.81,Wheat,3,1,Verified,12800,2024-07,0
UK005503,Udham Singh Nagar,Farmer_5503,1.1,Mustard,3,1,Verified,13500,2024-06,0
UK005504,Udham Singh Nagar,Farmer_5504,0.96,Maize,3,1,Verified,12400,2024-10,0
UK005505,Udham Singh Nagar,Farmer_5505,1.54,Mustard,3,1,Pending,13700,2024-11,0
UK005506,Udham Singh Nagar,Farmer_5506,1.77,Apple,3,1,Verified,16100,2024-06,0
UK005507,Udham Singh Nagar,Farmer_5507,1.52,Potato,3,1,Verified,12500,2024-08,0
UK005508,Udham Singh Nagar,Farmer_5508,1.16,Mustard,3,1,Verified,13000,2024-10,0
UK005509,Udham Singh Nagar,Farmer_5509,1.19,Rice,3,1,Verified,11500,2024-05,0
UK005510,Udham Singh Nagar,Farmer_5510,1.35,Mustard,3,0,Rejected,12400,2024-04,0
UK005511,Udham Singh Nagar,Farmer_5511,1.29,Soybean,3,1,Verified,11000,2024-11,0
UK005512,Udham Singh Nagar,Farmer_5512,1.25,Apple,3,1,Verified,13400,2024-04,0
UK005513,Udham Singh Nagar,Farmer_5513,1.25,Soybean,3,1,Pending,12300,2024-12,0
UK005514,Udham Singh Nagar,Farmer_5514,1.16,Apple,3,1,Verified,12700,2024-05,0
UK005515,Udham Singh Nagar,Farmer_5515,1.22,Mustard,3,1,Verified,11000,2024-11,0
UK005516,Udham Singh Nagar,Farmer_5516,0.68,Lentil,3,1,Verified,11100,2024-10,0
UK005517,Udham Singh Nagar,Farmer_5517,1.41,Rice,3,1,Verified,14100,2024-12,0
UK005518,Udham Singh Nagar,Farmer_5518,1.58,Apple,3,1,Verified,14200,2024-09,0
UK005519,Udham Singh Nagar,Farmer_5519,1.57,Mustard,3,1,Verified,15400,2024-11,0
UK005520,Udham Singh Nagar,Farmer_5520,1.22,Mustard,3,1,Verified,14000,2024-09,0
UK005521,Udham Singh Nagar,Farmer_5521,1.21,Maize,3,1,Verified,13000,2024-08,0
UK005522,Udham Singh Nagar,Farmer_5522,1.51,Rice,3,1,Verified,11500,2024-05,0
UK005523,Udham Singh Nagar,Farmer_5523,1.94,Soybean,3,1,Verified,13500,2024-04,0
UK005524,Udham Singh Nagar,Farmer_5524,1.25,Maize,3,1,Verified,12000,2024-09,0
UK005525,Udham Singh Nagar,Farmer_5525,1.38,Maize,3,1,Verified,14600,2024-09,0
UK005526,Udham Singh Nagar,Farmer_5526,1.21,Maize,3,1,Verified,11200,2024-07,0
UK005527,Udham Singh Nagar,Farmer_5527,1.07,Mustard,3,1,Verified,12600,2024-04,0
UK005528,Udham Singh Nagar,Farmer_5528,1.24,Maize,3,1,Verified,12800,2024-06,0
UK005529,Udham Singh Nagar,Farmer_5529,1.02,Mustard,3,0,Rejected,12600,2024-06,0
UK005530,Udham Singh Nagar,Farmer_5530,1.19,Soybean,3,1,Verified,12300,2024-12,0
UK005531,Udham Singh Nagar,Farmer_5531,1.18,Lentil,3,1,Verified,13100,2024-09,0
UK005532,Udham Singh Nagar,Farmer_5532,1.16,Apple,3,1,Verified,10900,2024-06,0
UK005533,Udham Singh Nagar,Farmer_5533,1.65,Wheat,3,1,Verified,12900,2024-12,0
UK005534,Udham Singh Nagar,Farmer_5534,1.31,Potato,3,1,Verified,12300,2024-05,0
UK005535,Udham Singh Nagar,Farmer_5535,0.91,Mustard,3,1,Verified,10600,2024-10,0
UK005536,Udham Singh Nagar,Farmer_5536,1.32,Apple,3,1,Verified,12000,2024-09,0
UK005537,Udham Singh Nagar,Farmer_5537,1.92,Rice,3,1,Verified,14800,2024-04,0
UK005538,Udham Singh Nagar,Farmer_5538,1.38,Potato,3,1,Verified,11400,2024-06,0
UK005539,Udham Singh Nagar,Farmer_5539,1.32,Mustard,3,1,Verified,10800,2024-10,0
UK005540,Udham Singh Nagar,Farmer_5540,1.38,Maize,3,1,Verified,12100,2024-07,0
UK005541,Udham Singh Nagar,Farmer_5541,1.2,Mustard,3,1,Verified,12900,2024-08,0
UK005542,Udham Singh Nagar,Farmer_5542,1.15,Potato,3,1,Verified,13800,2024-07,0
UK005543,Udham Singh Nagar,Farmer_5543,1.33,Lentil,3,1,Verified,14000,2024-06,0
UK005544,Udham Singh Nagar,Farmer_5544,1.42,Rice,3,1,Verified,13800,2024-10,0
UK005545,Udham Singh Nagar,Farmer_5545,0.83,Lentil,3,1,Verified,12000,2024-10,0
UK005546,Udham Singh Nagar,Farmer_5546,1.55,Potato,3,1,Verified,12400,2024-04,0
UK005547,Udham Singh Nagar,Farmer_5547,1.29,Potato,3,1,Verified,14200,2024-05,0
UK005548,Udham Singh Nagar,Farmer_5548,1.5,Lentil,3,1,Verified,12300,2024-10,0
UK005549,Udham Singh Nagar,Farmer_5549,1.61,Potato,3,1,Verified,13800,2024-09,0
UK005550,Udham Singh Nagar,Farmer_5550,1.36,Rice,3,1,Verified,12400,2024-11,0
UK005551,Udham Singh Nagar,Farmer_5551,1.74,Maize,3,1,Verified,12000,2024-12,0
UK005552,Udham Singh Nagar,Farmer_5552,1.14,Rice,3,1,Verified,11500,2024-05,0
UK005553,Udham Singh Nagar,Farmer_5553,1.64,Lentil,3,1,Verified,12100,2024-10,0
UK005554,Udham Singh Nagar,Farmer_5554,1.34,Mustard,3,1,Verified,12000,2024-05,0
UK005555,Udham Singh Nagar,Farmer_5555,1.23,Mustard,3,1,Verified,11000,2024-06,0
UK005556,Udham Singh Nagar,Farmer_5556,1.43,Wheat,3,1,Verified,13000,2024-09,0
UK005557,Udham Singh Nagar,Farmer_5557,1.66,Potato,3,1,Verified,13200,2024-07,0
UK005558,Udham Singh Nagar,Farmer_5558,1.26,Wheat,3,1,Verified,12400,2024-08,0
UK005559,Udham Singh Nagar,Farmer_5559,1.68,Mustard,3,1,Verified,12000,2024-09,0
UK005560,Udham Singh Nagar,Farmer_5560,1.14,Rice,3,1,Verified,13000,2024-09,0
UK005561,Udham Singh Nagar,Farmer_5561,1.14,Maize,3,1,Verified,11800,2024-11,0
UK005562,Udham Singh Nagar,Farmer_5562,1.64,Maize,3,1,Verified,11800,2024-10,0
UK005563,Udham Singh Nagar,Farmer_5563,1.01,Wheat,3,1,Verified,9900,2024-07,0
UK005564,Udham Singh Nagar,Farmer_5564,1.4,Apple,3,1,Pending,14400,2024-12,0
UK005565,Udham Singh Nagar,Farmer_5565,1.2,Lentil,3,1,Verified,13300,2024-05,0
UK005566,Udham Singh Nagar,Farmer_5566,1.23,Potato,3,1,Verified,11100,2024-06,0
UK005567,Udham Singh Nagar,Farmer_5567,1.42,Apple,3,0,Rejected,13600,2024-08,0
UK005568,Udham Singh Nagar,Farmer_5568,1.92,Maize,3,1,Verified,14000,2024-04,0
UK005569,Udham Singh Nagar,Farmer_5569,1.05,Soybean,3,1,Verified,12000,2024-11,0
UK005570,Udham Singh Nagar,Farmer_5570,1.19,Rice,3,0,Rejected,12800,2024-05,0
UK005571,Udham Singh Nagar,Farmer_5571,1.75,Mustard,3,1,Verified,15000,2024-04,0
UK005572,Udham Singh Nagar,Farmer_5572,1.27,Soybean,3,1,Verified,14200,2024-10,0
UK005573,Udham Singh Nagar,Farmer_5573,1.3,Rice,3,1,Verified,14400,2024-05,0
UK005574,Udham Singh Nagar,Farmer_5574,1.73,Apple,3,1,Verified,14400,2024-12,0
UK005575,Udham Singh Nagar,Farmer_5575,1.71,Apple,3,1,Pending,12600,2024-06,0
UK005576,Udham Singh Nagar,Farmer_5576,1.4,Lentil,3,1,Verified,11000,2024-04,0
UK005577,Udham Singh Nagar,Farmer_5577,1.26,Rice,3,1,Verified,13000,2024-06,0
UK005578,Udham Singh Nagar,Farmer_5578,1.56,Mustard,3,1,Verified,14200,2024-04,0
UK005579,Udham Singh Nagar,Farmer_5579,1.2,Rice,3,1,Pending,13000,2024-07,0
UK005580,Udham Singh Nagar,Farmer_5580,1.83,Soybean,3,1,Verified,14300,2024-06,0
UK005581,Udham Singh Nagar,Farmer_5581,1.65,Wheat,3,1,Verified,12600,2024-07,0
UK005582,Udham Singh Nagar,Farmer_5582,1.13,Apple,3,1,Verified,12000,2024-06,0
UK005583,Udham Singh Nagar,Farmer_5583,1.61,Lentil,3,1,Verified,14300,2024-12,0
UK005584,Udham Singh Nagar,Farmer_5584,1.23,Potato,3,1,Verified,14000,2024-07,0
UK005585,Udham Singh Nagar,Farmer_5585,1.27,Wheat,3,1,Verified,12300,2024-04,0
UK005586,Udham Singh Nagar,Farmer_5586,1.22,Potato,3,1,Verified,13300,2024-08,0
UK005587,Udham Singh Nagar,Farmer_5587,1.16,Potato,3,1,Verified,11300,2024-08,0
UK005588,Udham Singh Nagar,Farmer_5588,0.97,Wheat,3,1,Verified,11100,2024-11,0
UK005589,Udham Singh Nagar,Farmer_5589,1.43,Lentil,3,0,Pending,12200,2024-09,0
UK005590,Udham Singh Nagar,Farmer_5590,1.53,Apple,3,1,Verified,14100,2024-05,0
UK005591,Udham Singh Nagar,Farmer_5591,1.36,Apple,3,1,Verified,11600,2024-12,0
UK005592,Udham Singh Nagar,Farmer_5592,1.12,Apple,3,1,Verified,11800,2024-04,0
UK005593,Udham Singh Nagar,Farmer_5593,1.43,Apple,3,1,Verified,14400,2024-12,0
UK005594,Udham Singh Nagar,Farmer_5594,0.66,Mustard,3,1,Verified,9800,2024-11,0
UK005595,Udham Singh Nagar,Farmer_5595,1.33,Soybean,3,1,Verified,11900,2024-12,0
UK005596,Udham Singh Nagar,Farmer_5596,1.21,Potato,3,1,Verified,12200,2024-04,0
UK005597,Udham Singh Nagar,Farmer_5597,1.5,Rice,3,0,Pending,13100,2024-11,0
UK005598,Udham Singh Nagar,Farmer_5598,2.11,Mustard,3,1,Pending,16100,2024-09,0
UK005599,Udham Singh Nagar,Farmer_5599,1.12,Maize,3,1,Verified,10800,2024-06,0
UK005600,Udham Singh Nagar,Farmer_5600,1.29,Apple,3,1,Verified,10700,2024-08,0
UK005601,Udham Singh Nagar,Farmer_5601,1.02,Apple,3,0,Pending,13100,2024-06,0
UK005602,Udham Singh Nagar,Farmer_5602,1.48,Maize,3,1,Verified,11500,2024-07,0
UK005603,Udham Singh Nagar,Farmer_5603,1.6,Lentil,3,0,Rejected,12400,2024-09,0
UK005604,Udham Singh Nagar,Farmer_5604,1.65,Apple,3,1,Verified,15100,2024-09,0
UK005605,Udham Singh Nagar,Farmer_5605,1.11,Wheat,3,1,Verified,10600,2024-07,0
UK005606,Udham Singh Nagar,Farmer_5606,1.36,Potato,3,1,Verified,12700,2024-11,0
UK005607,Udham Singh Nagar,Farmer_5607,1.36,Wheat,3,1,Verified,13600,2024-07,0
UK005608,Udham Singh Nagar,Farmer_5608,1.08,Apple,3,1,Verified,13500,2024-11,0
UK005609,Udham Singh Nagar,Farmer_5609,1.37,Lentil,3,1,Verified,12700,2024-05,0
UK005610,Udham Singh Nagar,Farmer_5610,1.29,Lentil,3,1,Verified,11600,2024-08,0
UK005611,Udham Singh Nagar,Farmer_5611,1.17,Soybean,3,0,Pending,10700,2024-10,0
UK005612,Udham Singh Nagar,Farmer_5612,1.45,Mustard,3,1,Verified,14900,2024-05,0
UK005613,Udham Singh Nagar,Farmer_5613,1.11,Wheat,3,1,Verified,11300,2024-10,0
UK005614,Udham Singh Nagar,Farmer_5614,0.92,Lentil,3,1,Verified,12600,2024-05,0
UK005615,Udham Singh Nagar,Farmer_5615,1.71,Mustard,3,1,Verified,13400,2024-04,0
UK005616,Udham Singh Nagar,Farmer_5616,1.86,Lentil,3,1,Verified,15400,2024-12,0
UK005617,Udham Singh Nagar,Farmer_5617,1.49,Apple,3,1,Verified,14400,2024-09,0
UK005618,Udham Singh Nagar,Farmer_5618,1.31,Apple,3,1,Verified,11200,2024-04,0
UK005619,Udham Singh Nagar,Farmer_5619,1.23,Soybean,3,1,Verified,12300,2024-11,0
UK005620,Udham Singh Nagar,Farmer_5620,1.05,Potato,3,1,Verified,10700,2024-07,0
UK005621,Udham Singh Nagar,Farmer_5621,0.68,Wheat,3,1,Verified,10900,2024-08,0
UK005622,Udham Singh Nagar,Farmer_5622,1.69,Wheat,3,1,Verified,12600,2024-12,0
UK005623,Udham Singh Nagar,Farmer_5623,1.31,Maize,3,1,Verified,14100,2024-10,0
UK005624,Udham Singh Nagar,Farmer_5624,1.62,Maize,3,1,Verified,12200,2024-06,0
UK005625,Udham Singh Nagar,Farmer_5625,1.14,Wheat,3,1,Verified,10600,2024-10,0
UK005626,Udham Singh Nagar,Farmer_5626,1.46,Wheat,3,1,Verified,13700,2024-10,0
UK005627,Udham Singh Nagar,Farmer_5627,1.7,Apple,3,0,Pending,12600,2024-05,0
UK005628,Udham Singh Nagar,Farmer_5628,1.36,Mustard,3,1,Verified,12000,2024-08,0
UK005629,Udham Singh Nagar,Farmer_5629,1.04,Maize,3,1,Verified,11200,2024-05,0
UK005630,Udham Singh Nagar,Farmer_5630,1.41,Mustard,3,1,Verified,13900,2024-07,0
UK005631,Udham Singh Nagar,Farmer_5631,1.0,Rice,3,1,Verified,11800,2024-06,0
UK005632,Udham Singh Nagar,Farmer_5632,1.11,Maize,3,1,Verified,10100,2024-05,0
UK005633,Udham Singh Nagar,Farmer_5633,1.4,Maize,3,1,Verified,11100,2024-10,0
UK005634,Udham Singh Nagar,Farmer_5634,1.32,Maize,3,1,Verified,12700,2024-06,0
UK005635,Udham Singh Nagar,Farmer_5635,1.11,Soybean,3,1,Verified,11200,2024-04,0
UK005636,Udham Singh Nagar,Farmer_5636,1.37,Apple,3,1,Verified,13700,2024-11,0
UK005637,Udham Singh Nagar,Farmer_5637,1.16,Maize,3,1,Verified,11700,2024-04,0
UK005638,Udham Singh Nagar,Farmer_5638,1.35,Wheat,3,1,Verified,14600,2024-05,0
UK005639,Udham Singh Nagar,Farmer_5639,1.61,Potato,3,1,Verified,13300,2024-08,0
UK005640,Udham Singh Nagar,Farmer_5640,1.25,Apple,3,1,Verified,13300,2024-06,0
UK005641,Udham Singh Nagar,Farmer_5641,0.9,Lentil,3,1,Verified,11600,2024-04,0
